# Vega (Alpha Lyrae), CALSPEC alpha_lyr_stis_012.fits
# Source: https://archive.stsci.edu/hlsps/reference-atlases/cdbs/current_calspec/alpha_lyr_stis_012.fits
# wavelength_nm,flux_W_m-2_nm-1
1543.697292,1.378375053e-12
1545.244851,1.375994457e-12
1546.793960,1.380755787e-12
1548.344623,1.383136383e-12
1549.896840,1.381549319e-12
1551.450614,1.373614000e-12
1553.005945,1.358536755e-12
1554.562835,1.336317584e-12
1556.121286,1.322034010e-12
1557.681300,1.328382265e-12
1559.242877,1.341078915e-12
1560.806020,1.347427031e-12
1562.370730,1.347427031e-12
1563.937008,1.341872446e-12
1565.504857,1.331556393e-12
1567.074277,1.311717956e-12
1568.645271,1.279182871e-12
1570.217840,1.252996179e-12
1571.791985,1.261725030e-12
1573.367708,1.285531126e-12
1574.945011,1.300608371e-12
1576.523895,1.305369562e-12
1578.104362,1.306163233e-12
1579.686414,1.302989106e-12
1581.270051,1.296640711e-12
1582.855276,1.283944201e-12
1584.442091,1.261725030e-12
1586.030496,1.222048157e-12
1587.620493,1.176023029e-12
1589.212085,1.171261699e-12
1590.805272,1.207764444e-12
1592.400056,1.239505998e-12
1593.996439,1.254583243e-12
1595.594422,1.260138105e-12
1597.194007,1.260931498e-12
1598.795196,1.258550902e-12
1600.397990,1.253789711e-12
1602.002391,1.247441456e-12
1603.608400,1.239505998e-12
1605.216020,1.225222424e-12
1606.825250,1.200622657e-12
1608.436095,1.156978055e-12
1610.048554,1.096669214e-12
1611.662629,1.072863048e-12
1613.278323,1.113333453e-12
1614.895636,1.160152252e-12
1616.514571,1.187132476e-12
1618.135129,1.199035593e-12
1619.757311,1.203796784e-12
1621.381120,1.204590316e-12
1623.006556,1.203003253e-12
1624.633622,1.200622657e-12
1626.262319,1.196654997e-12
1627.892649,1.191893667e-12
1629.524613,1.186339083e-12
1631.158214,1.179197018e-12
1632.793452,1.168881103e-12
1634.430329,1.153010395e-12
1636.068847,1.128410768e-12
1637.709008,1.086353230e-12
1639.350814,1.024457255e-12
1640.994265,9.823997171e-13
1642.639363,1.010173542e-12
1644.286111,1.064927660e-12
1645.934510,1.100636873e-12
1647.584561,1.118888315e-12
1649.236267,1.127617166e-12
1650.889628,1.130791363e-12
1652.544647,1.131584895e-12
1654.201325,1.129997831e-12
1655.859663,1.127617166e-12
1657.519665,1.124443039e-12
1659.181330,1.120475379e-12
1660.844661,1.117301182e-12
1662.509660,1.112539991e-12
1664.176328,1.107778730e-12
1665.844667,1.103017538e-12
1667.514678,1.097462746e-12
1669.186363,1.091114490e-12
1670.859724,1.082385501e-12
1672.534763,1.071275985e-12
1674.211481,1.056198809e-12
1675.889880,1.031599112e-12
1677.569962,9.927157707e-13
1679.251728,9.339939239e-13
1680.935180,8.943171204e-13
1682.620319,9.212974134e-13
1684.307148,9.728772649e-13
1685.995668,1.006999484e-12
1687.685880,1.022870191e-12
1689.377787,1.030012048e-12
1691.071391,1.034773309e-12
1692.766692,1.036360373e-12
1694.463692,1.035566771e-12
1696.162394,1.033186176e-12
1697.862799,1.030012048e-12
1699.564908,1.026837920e-12
1701.268724,1.023663723e-12
1702.974248,1.020489596e-12
1704.681482,1.016521867e-12
1706.390427,1.013347739e-12
1708.101085,1.008586548e-12
1709.813459,1.003825356e-12
1711.527549,1.000651159e-12
1713.243357,9.974770315e-13
1714.960885,9.943028345e-13
1716.680136,9.895416431e-13
1718.401109,9.855739141e-13
1720.123809,9.808126533e-13
1721.848235,9.752579300e-13
1723.574390,9.697031372e-13
1725.302275,9.633548820e-13
1727.031892,9.546259616e-13
1728.763244,9.435163761e-13
1730.496331,9.268521367e-13
1732.231156,8.990783118e-13
1733.967719,8.538466462e-13
1735.706024,8.030601878e-13
1737.446071,7.998860602e-13
1739.187863,8.443241939e-13
1740.931401,8.832075349e-13
1742.676687,9.030459713e-13
1744.423722,9.117749611e-13
1746.172509,9.149490887e-13
1747.923049,9.173296844e-13
1749.675344,9.165361525e-13
1751.429395,9.149490887e-13
1753.185205,9.133620249e-13
1754.942776,9.109813598e-13
1756.702108,9.086007641e-13
1758.463204,9.054266364e-13
1760.226065,9.022524394e-13
1761.990694,8.982847105e-13
1763.757092,8.951105829e-13
1765.525260,8.919364552e-13
1767.295201,8.895558595e-13
1769.066917,8.863817319e-13
1770.840408,8.840010668e-13
1772.615678,8.800334073e-13
1774.392727,8.768592102e-13
1776.171558,8.728915507e-13
1777.952172,8.697174231e-13
1779.734571,8.665432955e-13
1781.518757,8.633690984e-13
1783.304732,8.601949708e-13
1785.092497,8.570208432e-13
1786.882054,8.538466462e-13
1788.673406,8.506725185e-13
1790.466553,8.474983215e-13
1792.261498,8.443241939e-13
1794.058242,8.411500663e-13
1795.856787,8.379758693e-13
1797.657136,8.340082097e-13
1799.459289,8.300404808e-13
1801.263249,8.236922255e-13
1803.069018,8.189309647e-13
1804.876597,8.165503690e-13
1806.685987,8.109955763e-13
1808.497192,8.038537891e-13
1810.310213,7.935378049e-13
1812.125051,7.776670280e-13
1813.941708,7.506074234e-13
1815.760187,7.082325004e-13
1817.580489,6.749038828e-13
1819.402615,6.918062651e-13
1821.226569,7.299753857e-13
1823.052350,7.540989361e-13
1824.879962,7.663988194e-13
1826.709407,7.730645291e-13
1828.540685,7.756038173e-13
1830.373799,7.752070513e-13
1832.208751,7.733819835e-13
1834.045542,7.720329237e-13
1835.884175,7.704458599e-13
1837.724651,7.680651948e-13
1839.566972,7.655259066e-13
1841.411140,7.628278564e-13
1843.257157,7.600504948e-13
1845.105025,7.572730637e-13
1846.954745,7.544163211e-13
1848.806319,7.516389594e-13
1850.659749,7.486235243e-13
1852.515038,7.453700157e-13
1854.372186,7.420371956e-13
1856.231197,7.388629986e-13
1858.092071,7.359269444e-13
1859.954810,7.326734358e-13
1861.819417,7.285470838e-13
1863.685893,7.241032773e-13
1865.554240,7.187865581e-13
1867.424461,7.112479355e-13
1869.296556,6.998209651e-13
1871.170528,6.800618402e-13
1873.046379,6.446700812e-13
1874.924110,6.067389646e-13
1876.803723,6.144362796e-13
1878.685221,6.514945528e-13
1880.568605,6.752212678e-13
1882.453878,6.854579404e-13
1884.341040,6.890288340e-13
1886.230094,6.905365862e-13
1888.121042,6.907746597e-13
1890.013885,6.895842924e-13
1891.908626,6.871243158e-13
1893.805267,6.849024820e-13
1895.703809,6.835534222e-13
1897.604254,6.818076659e-13
1899.506605,6.795857627e-13
1901.410862,6.772845479e-13
1903.317029,6.748245712e-13
1905.225107,6.724439061e-13
1907.135097,6.699839294e-13
1909.047002,6.674446412e-13
1910.960824,6.649846646e-13
1912.876564,6.624453763e-13
1914.794225,6.599060187e-13
1916.713809,6.573667305e-13
1918.635317,6.547479919e-13
1920.558751,6.521293228e-13
1922.484113,6.494313420e-13
1924.411406,6.466539110e-13
1926.340630,6.437178568e-13
1928.271789,6.406230407e-13
1930.204884,6.373695322e-13
1932.139917,6.335605651e-13
1934.076889,6.288786852e-13
1936.015803,6.226097415e-13
1937.956662,6.133253627e-13
1939.899465,5.984068102e-13
1941.844217,5.728549232e-13
1943.790918,5.401611450e-13
1945.739571,5.332573619e-13
1947.690177,5.593647767e-13
1949.642738,5.834089462e-13
1951.597258,5.957088295e-13
1953.553736,6.011842413e-13
1955.512176,6.032474520e-13
1957.472579,6.034061445e-13
1959.434948,6.026919935e-13
1961.399284,6.013429338e-13
1963.365589,5.997558700e-13
1965.333865,5.979307327e-13
1967.304114,5.961055261e-13
1969.276339,5.940423847e-13
1971.250541,5.916617890e-13
1973.226722,5.894398858e-13
1975.204884,5.876146791e-13
1977.185029,5.856308494e-13
1979.167159,5.835676387e-13
1981.151277,5.814251164e-13
1983.137383,5.792825594e-13
1985.125481,5.771400372e-13
1987.115572,5.750768264e-13
1989.107657,5.729342695e-13
1991.101740,5.707917125e-13
1993.097822,5.686491902e-13
1995.095905,5.665859795e-13
1997.095991,5.644434226e-13
1999.098082,5.623802118e-13
2001.102180,5.602376896e-13
2003.108287,5.581744789e-13
2005.116406,5.560319219e-13
2007.126537,5.539687459e-13
2009.138684,5.519848814e-13
2011.152848,5.499216707e-13
2013.169031,5.477791484e-13
2015.187235,5.457159030e-13
2017.207463,5.437321079e-13
2019.229715,5.416688972e-13
2021.253996,5.396056865e-13
2023.280305,5.376218568e-13
2025.308646,5.356379923e-13
2027.339020,5.335748163e-13
2029.371430,5.315116056e-13
2031.405877,5.295277411e-13
2033.442364,5.276232923e-13
2035.480892,5.256394278e-13
2037.521464,5.236555981e-13
2039.564082,5.216717336e-13
2041.608747,5.197672501e-13
2043.655462,5.178627666e-13
2045.704229,5.158789368e-13
2047.755050,5.139744186e-13
2049.807927,5.119905888e-13
2051.862862,5.100860706e-13
2053.919857,5.081816218e-13
2055.978914,5.062771036e-13
2058.040035,5.043725854e-13
2060.103223,5.023887556e-13
2062.168479,5.004842721e-13
2064.235805,4.985797886e-13
2066.305204,4.967546513e-13
2068.376677,4.949295140e-13
2070.450227,4.930250305e-13
2072.525856,4.911998586e-13
2074.603565,4.893747560e-13
2076.683358,4.875496187e-13
2078.765235,4.857244468e-13
2080.849200,4.838993442e-13
2082.935254,4.820742069e-13
2085.023399,4.802490350e-13
2087.113637,4.784239324e-13
2089.205971,4.765987952e-13
2091.300402,4.746943116e-13
2093.396933,4.729485206e-13
2095.495566,4.712820759e-13
2097.596303,4.695362849e-13
2099.699146,4.676318360e-13
2101.804097,4.656479716e-13
2103.911158,4.639021806e-13
2106.020331,4.623944630e-13
2108.131619,4.607280182e-13
2110.245023,4.589822619e-13
2112.360546,4.571571247e-13
2114.478190,4.553319527e-13
2116.597957,4.534275039e-13
2118.719849,4.514436394e-13
2120.843868,4.496185022e-13
2122.970017,4.481901655e-13
2125.098297,4.462856473e-13
2127.228710,4.444605101e-13
2129.361259,4.430321388e-13
2131.495947,4.415244212e-13
2133.632774,4.399373574e-13
2135.771743,4.381121854e-13
2137.912857,4.362870829e-13
2140.056117,4.346206381e-13
2142.201526,4.327955008e-13
2144.349085,4.309703636e-13
2146.498798,4.290658800e-13
2148.650665,4.270027040e-13
2150.804690,4.247014199e-13
2152.960874,4.220033697e-13
2155.119220,4.185912034e-13
2157.279730,4.139886350e-13
2159.442405,4.067674669e-13
2161.607249,3.945469645e-13
2163.774262,3.751052940e-13
2165.943449,3.612977625e-13
2168.114809,3.710582883e-13
2170.288347,3.878019086e-13
2172.464064,3.974037419e-13
2174.641961,4.016094748e-13
2176.822042,4.031965387e-13
2179.004309,4.033552659e-13
2181.188763,4.029584999e-13
2183.375408,4.020855870e-13
2185.564244,4.010539817e-13
2187.755275,3.997843376e-13
2189.948502,3.985146588e-13
2192.143928,3.972450147e-13
2194.341555,3.958166434e-13
2196.541385,3.944676530e-13
2198.743420,3.930392470e-13
2200.947663,3.916108757e-13
2203.154116,3.901031581e-13
2205.362780,3.885954405e-13
2207.573659,3.871671039e-13
2209.786754,3.858180789e-13
2212.002068,3.843896729e-13
2214.219602,3.828026091e-13
2216.439360,3.810568527e-13
2218.661343,3.798665202e-13
2220.885554,3.786762223e-13
2223.111994,3.773272320e-13
2225.340667,3.758988260e-13
2227.571573,3.744704546e-13
2229.804716,3.730421180e-13
2232.040098,3.716930930e-13
2234.277721,3.702647564e-13
2236.517587,3.688363504e-13
2238.759698,3.674873253e-13
2241.004058,3.661383349e-13
2243.250667,3.647099636e-13
2245.499528,3.633609386e-13
2247.750644,3.620119135e-13
2250.004017,3.605835769e-13
2252.259648,3.592345518e-13
2254.517541,3.578062152e-13
2256.777698,3.564571555e-13
2259.040120,3.551875113e-13
2261.304810,3.538385210e-13
2263.571771,3.524894612e-13
2265.841005,3.512198171e-13
2268.112513,3.498708268e-13
2270.386298,3.485218017e-13
2272.662363,3.472521229e-13
2274.940710,3.459824788e-13
2277.221340,3.446334884e-13
2279.504258,3.433638096e-13
2281.789463,3.420147845e-13
2284.076960,3.407451057e-13
2286.366750,3.395548079e-13
2288.658835,3.382058175e-13
2290.953218,3.369361387e-13
2293.249901,3.356664946e-13
2295.548887,3.344761967e-13
2297.850178,3.332065179e-13
2300.153775,3.320162201e-13
2302.459682,3.307465413e-13
2304.767900,3.295562434e-13
2307.078433,3.282865646e-13
2309.391282,3.270962667e-13
2311.706449,3.258266226e-13
2314.023938,3.246362901e-13
2316.343749,3.234459922e-13
2318.665887,3.222556944e-13
2320.990352,3.210653965e-13
2323.317147,3.198750639e-13
2325.646276,3.186847661e-13
2327.977739,3.174944682e-13
2330.311539,3.163041704e-13
2332.647679,3.151138378e-13
2334.986161,3.139235399e-13
2337.326987,3.127332074e-13
2339.670160,3.116222905e-13
2342.015683,3.104319579e-13
2344.363556,3.092416601e-13
2346.713783,3.081307084e-13
2349.066366,3.069404106e-13
2351.421308,3.058294590e-13
2353.778611,3.047185074e-13
2356.138277,3.035281748e-13
2358.500308,3.024172579e-13
2360.864707,3.013063063e-13
2363.231477,3.001953547e-13
2365.600619,2.990050221e-13
2367.972137,2.978941052e-13
2370.346032,2.967831189e-13
2372.722306,2.956721673e-13
2375.100963,2.945612157e-13
2377.482005,2.934502641e-13
2379.865433,2.924186934e-13
2382.251251,2.913077071e-13
2384.639461,2.901967729e-13
2387.030064,2.890858213e-13
2389.423065,2.879748696e-13
2391.818464,2.869432643e-13
2394.216265,2.858323127e-13
2396.616470,2.848007073e-13
2399.019080,2.836897731e-13
2401.424100,2.825788041e-13
2403.831530,2.814678525e-13
2406.241374,2.804362471e-13
2408.653634,2.794840054e-13
2411.068312,2.783730538e-13
2413.485411,2.772621022e-13
2415.904933,2.761511506e-13
2418.326880,2.751988915e-13
2420.751256,2.742466670e-13
2423.178062,2.732150443e-13
2425.607301,2.721834563e-13
2428.038975,2.709931585e-13
2430.473087,2.698822069e-13
2432.909639,2.688506015e-13
2435.348634,2.679777060e-13
2437.790073,2.671048105e-13
2440.233961,2.661525861e-13
2442.680298,2.650416171e-13
2445.129088,2.637719557e-13
2447.580333,2.625022942e-13
2450.034035,2.614707062e-13
2452.490197,2.607565032e-13
2454.948821,2.600423349e-13
2457.409910,2.592487856e-13
2459.873467,2.582965439e-13
2462.339493,2.571062460e-13
2464.807991,2.557572210e-13
2467.278964,2.542495034e-13
2469.752414,2.529798419e-13
2472.228343,2.522656563e-13
2474.706755,2.518688903e-13
2477.187652,2.513927608e-13
2479.671035,2.506785751e-13
2482.156908,2.498056970e-13
2484.645273,2.486947280e-13
2487.136133,2.475044301e-13
2489.629490,2.459173663e-13
2492.125347,2.440922117e-13
2494.623705,2.425051479e-13
2497.124568,2.418703259e-13
2499.627939,2.418703259e-13
2502.133819,2.417909623e-13
2504.642211,2.413941963e-13
2507.153117,2.406800106e-13
2509.666541,2.398864787e-13
2512.182485,2.389342196e-13
2514.700951,2.378232680e-13
2517.221941,2.364742603e-13
2519.745459,2.347284693e-13
2522.271507,2.323478562e-13
2524.800087,2.299672432e-13
2527.331202,2.291737113e-13
2529.864855,2.298085507e-13
2532.401047,2.303640091e-13
2534.939782,2.304433727e-13
2537.481062,2.300465894e-13
2540.024890,2.294911310e-13
2542.571268,2.287769453e-13
2545.120199,2.279040498e-13
2547.671685,2.269518080e-13
2550.225728,2.259202027e-13
2552.782333,2.246505412e-13
2555.341500,2.231428237e-13
2557.903233,2.209209204e-13
2560.467534,2.177467755e-13
2563.034405,2.144932669e-13
2565.603850,2.137790812e-13
2568.175871,2.153661624e-13
2570.750471,2.167945164e-13
2573.327651,2.173499922e-13
2575.907415,2.172706459e-13
2578.489765,2.168738800e-13
2581.074704,2.162390579e-13
2583.662235,2.154455087e-13
2586.252359,2.147313230e-13
2588.845080,2.140171373e-13
2591.440400,2.131442592e-13
2594.038322,2.121920001e-13
2596.638849,2.111604121e-13
2599.241982,2.098907506e-13
2601.847725,2.083036695e-13
2604.456081,2.061611298e-13
2607.067051,2.029076039e-13
2609.680639,1.983050876e-13
2612.296846,1.947341767e-13
2614.915677,1.951309427e-13
2617.537133,1.962418943e-13
2620.161217,1.938612812e-13
2622.787932,1.867987882e-13
2625.417280,1.802917884e-13
2628.049264,1.837039895e-13
2630.683886,1.909251923e-13
2633.321150,1.951309427e-13
2635.961057,1.968767163e-13
2638.603611,1.975115557e-13
2641.248815,1.975115557e-13
2643.896670,1.972734823e-13
2646.547179,1.967973701e-13
2649.200346,1.962418943e-13
2651.856172,1.955277086e-13
2654.514661,1.947341767e-13
2657.175815,1.939406274e-13
2659.839637,1.929090394e-13
2662.506129,1.914806681e-13
2665.175295,1.895761673e-13
2667.847136,1.868781518e-13
2670.521656,1.823549818e-13
2673.198857,1.768002238e-13
2675.878742,1.749750865e-13
2678.561314,1.785460148e-13
2681.246574,1.822756356e-13
2683.934527,1.842594827e-13
2686.625175,1.849736510e-13
2689.318520,1.850530146e-13
2692.014565,1.848149411e-13
2694.713312,1.844181752e-13
2697.414766,1.838626994e-13
2700.118927,1.833072236e-13
2702.825799,1.826724015e-13
2705.535385,1.819582159e-13
2708.247688,1.813233765e-13
2710.962709,1.807679180e-13
2713.680453,1.801330612e-13
2716.400920,1.794188929e-13
2719.124115,1.787840709e-13
2721.850041,1.780698852e-13
2724.578698,1.773556996e-13
2727.310092,1.766414966e-13
2730.044223,1.759273283e-13
2732.781096,1.752131426e-13
2735.520712,1.744196107e-13
2738.263075,1.735467152e-13
2741.008187,1.725151098e-13
2743.756051,1.713248120e-13
2746.506669,1.697377308e-13
2749.260045,1.675158276e-13
2752.016182,1.639448993e-13
2754.775081,1.586282147e-13
2757.536746,1.540256811e-13
2760.301180,1.552159790e-13
2763.068385,1.595804391e-13
2765.838365,1.625958916e-13
2768.611121,1.641036265e-13
2771.386657,1.646590850e-13
2774.164975,1.646590850e-13
2776.946079,1.644210289e-13
2779.729970,1.640242629e-13
2782.516653,1.635481334e-13
2785.306129,1.630720038e-13
2788.098402,1.625165454e-13
2790.893474,1.619610522e-13
2793.691348,1.613262302e-13
2796.492026,1.607707543e-13
2799.295513,1.601359323e-13
2802.101810,1.595804391e-13
2804.910920,1.589456171e-13
2807.722847,1.583901413e-13
2810.537592,1.577553192e-13
2813.355159,1.571998261e-13
2816.175551,1.565650040e-13
2818.998771,1.560095282e-13
2821.824820,1.553746888e-13
2824.653703,1.547398668e-13
2827.485421,1.541843909e-13
2830.319979,1.535495689e-13
2833.157378,1.529940757e-13
2835.997622,1.523592537e-13
2838.840712,1.516450854e-13
2841.686654,1.510102286e-13
2844.535448,1.504547702e-13
2847.387098,1.498199308e-13
2850.241607,1.491057451e-13
2853.098977,1.483122132e-13
2855.959212,1.474393177e-13
2858.822315,1.463283661e-13
2861.688287,1.448206399e-13
2864.557133,1.425987453e-13
2867.428855,1.389484621e-13
2870.303456,1.338698163e-13
2873.180939,1.310924459e-13
2876.061306,1.338698163e-13
2878.944561,1.377581556e-13
2881.830706,1.398213576e-13
2884.719745,1.407735994e-13
2887.611679,1.410116642e-13
2890.506513,1.408529630e-13
2893.404250,1.405355346e-13
2896.304891,1.402181236e-13
2899.208440,1.398213576e-13
2902.114900,1.394245917e-13
2905.024273,1.389484621e-13
2907.936563,1.383929863e-13
2910.851773,1.379168654e-13
2913.769906,1.373613896e-13
2916.690963,1.368059138e-13
2919.614949,1.363297929e-13
2922.541867,1.358536634e-13
2925.471718,1.353775512e-13
2928.404507,1.348220754e-13
2931.340236,1.343459458e-13
2934.278908,1.338698163e-13
2937.220526,1.333143405e-13
2940.165093,1.328382283e-13
2943.112612,1.322827525e-13
2946.063086,1.318066229e-13
2949.016518,1.313305107e-13
2951.972910,1.307750262e-13
2954.932266,1.302989053e-13
2957.894589,1.298227758e-13
2960.859882,1.292673000e-13
2963.828148,1.287911878e-13
2966.799389,1.283150582e-13
2969.773609,1.278389287e-13
2972.750810,1.272834615e-13
2975.730996,1.268073407e-13
2978.714170,1.263312111e-13
2981.700335,1.258550989e-13
2984.689493,1.253789694e-13
2987.681647,1.249028485e-13
2990.676802,1.243473640e-13
2993.674959,1.238712518e-13
2996.676121,1.233951222e-13
2999.680293,1.229190014e-13
3002.687476,1.224428805e-13
3005.697673,1.218874047e-13
3008.710889,1.214112751e-13
